2019-06-15 11:04:33.360 -03,"postgres","postgres",2920,"::1:55232",5d04faf1.b68,9,"idle",2019-06-15 11:04:33 -03,2/184,0,LOG,00000,"statement: 
				SELECT
					a.attname, a.attnum,
					pg_catalog.format_type(a.atttypid, a.atttypmod) as type,
					a.atttypmod,
					a.attnotnull, a.atthasdef, pg_catalog.pg_get_expr(adef.adbin, adef.adrelid, true) as adsrc,
					a.attstattarget, a.attstorage, t.typstorage,
					(
						SELECT 1 FROM pg_catalog.pg_depend pd, pg_catalog.pg_class pc
						WHERE pd.objid=pc.oid
						AND pd.classid=pc.tableoid
						AND pd.refclassid=pc.tableoid
						AND pd.refobjid=a.attrelid
						AND pd.refobjsubid=a.attnum
						AND pd.deptype='i'
						AND pc.relkind='S'
					) IS NOT NULL AS attisserial,
					pg_catalog.col_description(a.attrelid, a.attnum) AS comment
				FROM
					pg_catalog.pg_attribute a LEFT JOIN pg_catalog.pg_attrdef adef
					ON a.attrelid=adef.adrelid
					AND a.attnum=adef.adnum
					LEFT JOIN pg_catalog.pg_type t ON a.atttypid=t.oid
				WHERE
					a.attrelid = (SELECT oid FROM pg_catalog.pg_class WHERE relname='sistemas-nti'
						AND relnamespace = (SELECT oid FROM pg_catalog.pg_namespace WHERE
						nspname = 'public'))
					AND a.attnum > 0 AND NOT a.attisdropped
				ORDER BY a.attnum",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:33.364 -03,"postgres","postgres",2920,"::1:55232",5d04faf1.b68,10,"idle",2019-06-15 11:04:33 -03,2/185,0,LOG,00000,"statement: SELECT DISTINCT
			max(SUBSTRING(array_dims(c.conkey) FROM  $patern$^\[.*:(.*)\]$$patern$)) as nb
		FROM pg_catalog.pg_constraint AS c
			JOIN pg_catalog.pg_class AS r ON (c.conrelid=r.oid)
			JOIN pg_catalog.pg_namespace AS ns ON (r.relnamespace=ns.oid)
		WHERE
			r.relname = 'sistemas-nti' AND ns.nspname='public'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:33.366 -03,"postgres","postgres",2920,"::1:55232",5d04faf1.b68,11,"idle",2019-06-15 11:04:33 -03,2/186,0,LOG,00000,"statement: 
			SELECT
				c.oid AS conid, c.contype, c.conname, pg_catalog.pg_get_constraintdef(c.oid, true) AS consrc,
				ns1.nspname as p_schema, r1.relname as p_table, ns2.nspname as f_schema,
				r2.relname as f_table, f1.attname as p_field, f1.attnum AS p_attnum, f2.attname as f_field,
				f2.attnum AS f_attnum, pg_catalog.obj_description(c.oid, 'pg_constraint') AS constcomment,
				c.conrelid, c.confrelid
			FROM
				pg_catalog.pg_constraint AS c
				JOIN pg_catalog.pg_class AS r1 ON (c.conrelid=r1.oid)
				JOIN pg_catalog.pg_attribute AS f1 ON (f1.attrelid=r1.oid AND (f1.attnum=c.conkey[1]))
				JOIN pg_catalog.pg_namespace AS ns1 ON r1.relnamespace=ns1.oid
				LEFT JOIN (
					pg_catalog.pg_class AS r2 JOIN pg_catalog.pg_namespace AS ns2 ON (r2.relnamespace=ns2.oid)
				) ON (c.confrelid=r2.oid)
				LEFT JOIN pg_catalog.pg_attribute AS f2 ON
					(f2.attrelid=r2.oid AND ((c.confkey[1]=f2.attnum AND c.conkey[1]=f1.attnum)))
			WHERE
				r1.relname = 'sistemas-nti' AND ns1.nspname='public'
			ORDER BY 1",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.324 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,1,"idle",2019-06-15 11:04:34 -03,2/188,0,LOG,00000,"statement: set datestyle='ISO'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.324 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,2,"idle",2019-06-15 11:04:34 -03,2/189,0,LOG,00000,"statement: select version()",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.325 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,3,"idle",2019-06-15 11:04:34 -03,2/190,0,LOG,00000,"statement: select oid,typname from pg_type",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.326 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,4,"idle",2019-06-15 11:04:34 -03,2/191,0,LOG,00000,"statement: SET client_encoding TO 'UTF-8'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.326 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,5,"idle",2019-06-15 11:04:34 -03,2/192,0,LOG,00000,"statement: SET bytea_output TO escape",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.326 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,6,"idle",2019-06-15 11:04:34 -03,2/193,0,LOG,00000,"statement: SELECT current_schemas(false) AS search_path",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.326 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,7,"idle",2019-06-15 11:04:34 -03,2/194,0,LOG,00000,"statement: SET SEARCH_PATH TO ""public"",""public""",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.327 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,8,"idle",2019-06-15 11:04:34 -03,2/195,0,LOG,00000,"statement: INSERT INTO ""public"".""sistemas-nti"" (""t1"",""t2"")
					VALUES (nextval('""sistemas-nti_t1_seq""'::regclass),nextval('""sistemas-nti_t2_seq""'::regclass))",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.328 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,9,"idle",2019-06-15 11:04:34 -03,2/196,0,LOG,00000,"statement: 
				SELECT
					a.attname, a.attnum,
					pg_catalog.format_type(a.atttypid, a.atttypmod) as type,
					a.atttypmod,
					a.attnotnull, a.atthasdef, pg_catalog.pg_get_expr(adef.adbin, adef.adrelid, true) as adsrc,
					a.attstattarget, a.attstorage, t.typstorage,
					(
						SELECT 1 FROM pg_catalog.pg_depend pd, pg_catalog.pg_class pc
						WHERE pd.objid=pc.oid
						AND pd.classid=pc.tableoid
						AND pd.refclassid=pc.tableoid
						AND pd.refobjid=a.attrelid
						AND pd.refobjsubid=a.attnum
						AND pd.deptype='i'
						AND pc.relkind='S'
					) IS NOT NULL AS attisserial,
					pg_catalog.col_description(a.attrelid, a.attnum) AS comment
				FROM
					pg_catalog.pg_attribute a LEFT JOIN pg_catalog.pg_attrdef adef
					ON a.attrelid=adef.adrelid
					AND a.attnum=adef.adnum
					LEFT JOIN pg_catalog.pg_type t ON a.atttypid=t.oid
				WHERE
					a.attrelid = (SELECT oid FROM pg_catalog.pg_class WHERE relname='sistemas-nti'
						AND relnamespace = (SELECT oid FROM pg_catalog.pg_namespace WHERE
						nspname = 'public'))
					AND a.attnum > 0 AND NOT a.attisdropped
				ORDER BY a.attnum",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.332 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,10,"idle",2019-06-15 11:04:34 -03,2/197,0,LOG,00000,"statement: SELECT DISTINCT
			max(SUBSTRING(array_dims(c.conkey) FROM  $patern$^\[.*:(.*)\]$$patern$)) as nb
		FROM pg_catalog.pg_constraint AS c
			JOIN pg_catalog.pg_class AS r ON (c.conrelid=r.oid)
			JOIN pg_catalog.pg_namespace AS ns ON (r.relnamespace=ns.oid)
		WHERE
			r.relname = 'sistemas-nti' AND ns.nspname='public'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:34.333 -03,"postgres","postgres",2923,"::1:55234",5d04faf2.b6b,11,"idle",2019-06-15 11:04:34 -03,2/198,0,LOG,00000,"statement: 
			SELECT
				c.oid AS conid, c.contype, c.conname, pg_catalog.pg_get_constraintdef(c.oid, true) AS consrc,
				ns1.nspname as p_schema, r1.relname as p_table, ns2.nspname as f_schema,
				r2.relname as f_table, f1.attname as p_field, f1.attnum AS p_attnum, f2.attname as f_field,
				f2.attnum AS f_attnum, pg_catalog.obj_description(c.oid, 'pg_constraint') AS constcomment,
				c.conrelid, c.confrelid
			FROM
				pg_catalog.pg_constraint AS c
				JOIN pg_catalog.pg_class AS r1 ON (c.conrelid=r1.oid)
				JOIN pg_catalog.pg_attribute AS f1 ON (f1.attrelid=r1.oid AND (f1.attnum=c.conkey[1]))
				JOIN pg_catalog.pg_namespace AS ns1 ON r1.relnamespace=ns1.oid
				LEFT JOIN (
					pg_catalog.pg_class AS r2 JOIN pg_catalog.pg_namespace AS ns2 ON (r2.relnamespace=ns2.oid)
				) ON (c.confrelid=r2.oid)
				LEFT JOIN pg_catalog.pg_attribute AS f2 ON
					(f2.attrelid=r2.oid AND ((c.confkey[1]=f2.attnum AND c.conkey[1]=f1.attnum)))
			WHERE
				r1.relname = 'sistemas-nti' AND ns1.nspname='public'
			ORDER BY 1",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.674 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,1,"idle",2019-06-15 11:04:36 -03,2/200,0,LOG,00000,"statement: set datestyle='ISO'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.675 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,2,"idle",2019-06-15 11:04:36 -03,2/201,0,LOG,00000,"statement: select version()",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.675 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,3,"idle",2019-06-15 11:04:36 -03,2/202,0,LOG,00000,"statement: select oid,typname from pg_type",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.676 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,4,"idle",2019-06-15 11:04:36 -03,2/203,0,LOG,00000,"statement: SET client_encoding TO 'UTF-8'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.676 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,5,"idle",2019-06-15 11:04:36 -03,2/204,0,LOG,00000,"statement: SET bytea_output TO escape",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.676 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,6,"idle",2019-06-15 11:04:36 -03,2/205,0,LOG,00000,"statement: SELECT current_schemas(false) AS search_path",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.677 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,7,"idle",2019-06-15 11:04:36 -03,2/206,0,LOG,00000,"statement: SET SEARCH_PATH TO ""public"",""public""",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:36.677 -03,"postgres","postgres",2924,"::1:55236",5d04faf4.b6c,8,"idle",2019-06-15 11:04:36 -03,2/207,0,LOG,00000,"statement: SELECT c.relname, pg_catalog.pg_get_userbyid(c.relowner) AS relowner,
						pg_catalog.obj_description(c.oid, 'pg_class') AS relcomment,
						reltuples::bigint,
						(SELECT spcname FROM pg_catalog.pg_tablespace pt WHERE pt.oid=c.reltablespace) AS tablespace
					FROM pg_catalog.pg_class c
					LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
					WHERE c.relkind = 'r'
					AND nspname='public'
					ORDER BY c.relname",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.026 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,1,"idle",2019-06-15 11:04:39 -03,2/209,0,LOG,00000,"statement: set datestyle='ISO'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.026 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,2,"idle",2019-06-15 11:04:39 -03,2/210,0,LOG,00000,"statement: select version()",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.026 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,3,"idle",2019-06-15 11:04:39 -03,2/211,0,LOG,00000,"statement: select oid,typname from pg_type",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.027 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,4,"idle",2019-06-15 11:04:39 -03,2/212,0,LOG,00000,"statement: SET client_encoding TO 'UTF-8'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.028 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,5,"idle",2019-06-15 11:04:39 -03,2/213,0,LOG,00000,"statement: SET bytea_output TO escape",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.028 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,6,"idle",2019-06-15 11:04:39 -03,2/214,0,LOG,00000,"statement: SELECT current_schemas(false) AS search_path",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.028 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,7,"idle",2019-06-15 11:04:39 -03,2/215,0,LOG,00000,"statement: SET SEARCH_PATH TO ""public"",""public""",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.028 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,8,"idle",2019-06-15 11:04:39 -03,2/216,0,LOG,00000,"statement: begin ",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.029 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,9,"idle in transaction",2019-06-15 11:04:39 -03,2/216,0,LOG,00000,"statement: 
			SELECT indrelid, indkey
			FROM pg_catalog.pg_index
			WHERE indisunique AND indrelid=(
				SELECT oid FROM pg_catalog.pg_class
				WHERE relname='sistemas-nti' AND relnamespace=(
					SELECT oid FROM pg_catalog.pg_namespace
					WHERE nspname='public'
				)
			) AND indpred IS NULL AND indexprs IS NULL
			ORDER BY indisprimary DESC LIMIT 1",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.030 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,10,"idle in transaction",2019-06-15 11:04:39 -03,2/216,0,LOG,00000,"statement: SELECT relhasoids FROM pg_catalog.pg_class WHERE relname='sistemas-nti'
			AND relnamespace = (SELECT oid FROM pg_catalog.pg_namespace WHERE nspname='public')",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.031 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,11,"idle in transaction",2019-06-15 11:04:39 -03,2/216,0,LOG,00000,"statement: commit",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.031 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,12,"idle",2019-06-15 11:04:39 -03,2/217,0,LOG,00000,"statement: SELECT relhasoids FROM pg_catalog.pg_class WHERE relname='sistemas-nti'
			AND relnamespace = (SELECT oid FROM pg_catalog.pg_namespace WHERE nspname='public')",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.031 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,13,"idle",2019-06-15 11:04:39 -03,2/218,0,LOG,00000,"statement: begin ",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.031 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,14,"idle in transaction",2019-06-15 11:04:39 -03,2/218,0,LOG,00000,"statement: SET TRANSACTION READ ONLY",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.032 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,15,"idle in transaction",2019-06-15 11:04:39 -03,2/218,0,LOG,00000,"statement: SELECT COUNT(*) AS total FROM (SELECT * FROM ""public"".""sistemas-nti"") AS sub",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.032 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,16,"idle in transaction",2019-06-15 11:04:39 -03,2/218,0,LOG,00000,"statement: SELECT * FROM (SELECT * FROM ""public"".""sistemas-nti"") AS sub  LIMIT 30 OFFSET 0",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.032 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,17,"idle in transaction",2019-06-15 11:04:39 -03,2/218,0,LOG,00000,"statement: commit",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.033 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,18,"idle",2019-06-15 11:04:39 -03,2/219,0,LOG,00000,"statement: SELECT DISTINCT
			max(SUBSTRING(array_dims(c.conkey) FROM  $patern$^\[.*:(.*)\]$$patern$)) as nb
		FROM pg_catalog.pg_constraint AS c
			JOIN pg_catalog.pg_class AS r ON (c.conrelid=r.oid)
			JOIN pg_catalog.pg_namespace AS ns ON (r.relnamespace=ns.oid)
		WHERE
			r.relname = 'sistemas-nti' AND ns.nspname='public'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:39.034 -03,"postgres","postgres",2925,"::1:55238",5d04faf7.b6d,19,"idle",2019-06-15 11:04:39 -03,2/220,0,LOG,00000,"statement: 
			SELECT
				c.oid AS conid, c.contype, c.conname, pg_catalog.pg_get_constraintdef(c.oid, true) AS consrc,
				ns1.nspname as p_schema, r1.relname as p_table, ns2.nspname as f_schema,
				r2.relname as f_table, f1.attname as p_field, f1.attnum AS p_attnum, f2.attname as f_field,
				f2.attnum AS f_attnum, pg_catalog.obj_description(c.oid, 'pg_constraint') AS constcomment,
				c.conrelid, c.confrelid
			FROM
				pg_catalog.pg_constraint AS c
				JOIN pg_catalog.pg_class AS r1 ON (c.conrelid=r1.oid)
				JOIN pg_catalog.pg_attribute AS f1 ON (f1.attrelid=r1.oid AND (f1.attnum=c.conkey[1]))
				JOIN pg_catalog.pg_namespace AS ns1 ON r1.relnamespace=ns1.oid
				LEFT JOIN (
					pg_catalog.pg_class AS r2 JOIN pg_catalog.pg_namespace AS ns2 ON (r2.relnamespace=ns2.oid)
				) ON (c.confrelid=r2.oid)
				LEFT JOIN pg_catalog.pg_attribute AS f2 ON
					(f2.attrelid=r2.oid AND ((c.confkey[1]=f2.attnum AND c.conkey[1]=f1.attnum)))
			WHERE
				r1.relname = 'sistemas-nti' AND ns1.nspname='public'
			ORDER BY 1",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.441 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,1,"idle",2019-06-15 11:04:42 -03,2/222,0,LOG,00000,"statement: set datestyle='ISO'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.441 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,2,"idle",2019-06-15 11:04:42 -03,2/223,0,LOG,00000,"statement: select version()",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.442 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,3,"idle",2019-06-15 11:04:42 -03,2/224,0,LOG,00000,"statement: select oid,typname from pg_type",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.443 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,4,"idle",2019-06-15 11:04:42 -03,2/225,0,LOG,00000,"statement: SET client_encoding TO 'UTF-8'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.443 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,5,"idle",2019-06-15 11:04:42 -03,2/226,0,LOG,00000,"statement: SET bytea_output TO escape",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.443 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,6,"idle",2019-06-15 11:04:42 -03,2/227,0,LOG,00000,"statement: SELECT current_schemas(false) AS search_path",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.443 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,7,"idle",2019-06-15 11:04:42 -03,2/228,0,LOG,00000,"statement: SET SEARCH_PATH TO ""public"",""public""",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:42.444 -03,"postgres","dbjrocha",2926,"::1:55240",5d04fafa.b6e,8,"idle",2019-06-15 11:04:42 -03,2/229,0,LOG,00000,"statement: SELECT c.relname, pg_catalog.pg_get_userbyid(c.relowner) AS relowner,
						pg_catalog.obj_description(c.oid, 'pg_class') AS relcomment,
						reltuples::bigint,
						(SELECT spcname FROM pg_catalog.pg_tablespace pt WHERE pt.oid=c.reltablespace) AS tablespace
					FROM pg_catalog.pg_class c
					LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
					WHERE c.relkind = 'r'
					AND nspname='public'
					ORDER BY c.relname",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.782 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,1,"idle",2019-06-15 11:04:45 -03,2/233,0,LOG,00000,"statement: set datestyle='ISO'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.782 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,2,"idle",2019-06-15 11:04:45 -03,2/234,0,LOG,00000,"statement: select version()",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.782 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,3,"idle",2019-06-15 11:04:45 -03,2/235,0,LOG,00000,"statement: select oid,typname from pg_type",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.783 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,4,"idle",2019-06-15 11:04:45 -03,2/236,0,LOG,00000,"statement: SET client_encoding TO 'UTF-8'",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.783 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,5,"idle",2019-06-15 11:04:45 -03,2/237,0,LOG,00000,"statement: SET bytea_output TO escape",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.784 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,6,"idle",2019-06-15 11:04:45 -03,2/238,0,LOG,00000,"statement: SELECT current_schemas(false) AS search_path",,,,,,,,,"phpPgAdmin_5.1"
2019-06-15 11:04:45.784 -03,"postgres","dbjrocha",2928,"::1:55242",5d04fafd.b70,7,"idle",2019-06-15 11:04:45 -03,2/239,0,LOG,00000,"statement: SET SEARCH_PATH TO ""public"",""public""",,,,,,,,,"phpPgAdmin_5.1"
